symbol,launch_date,entry_time,exit_time,entry_price,target_price,stop_loss_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
MYXUSDT,2025-06-18 17:30:00,2025-06-18 12:31:00,2025-06-18 13:30:00,0.08073,0.096876,0.06862,0.06862,47272.162042,-572.442246,-15.0,Stop Loss,3816.281642,3243.839395,59
NEWTUSDT,2025-06-19 19:30:00,2025-06-19 14:31:00,2025-06-19 14:33:00,0.2412,0.28944,0.20502,0.28944,13448.753712,648.767879,20.0,Target Hit,3243.839395,3892.607275,2
DMCUSDT,2025-06-24 18:30:00,2025-06-24 13:01:00,2025-06-24 14:41:00,0.004124,0.004949,0.003505,0.004949,943891.191688,778.521455,20.0,Target Hit,3892.607275,4671.128729,100
HUSDT,2025-06-25 14:30:00,2025-06-25 09:31:00,2025-06-25 09:34:00,0.0346,0.04152,0.02941,0.04152,135003.720504,934.225746,20.0,Target Hit,4671.128729,5605.354475,3
OLUSDT,2025-06-25 16:30:00,2025-06-25 11:31:00,2025-06-25 15:29:00,0.034,0.0408,0.0289,0.03652,164863.366921,415.455685,7.411765,4h Timeout,5605.354475,6020.81016,238
SAHARAUSDT,2025-06-26 17:30:00,2025-06-26 12:01:00,2025-06-26 12:47:00,0.13526,0.162312,0.114971,0.114971,44512.865296,-903.121524,-15.0,Stop Loss,6020.81016,5117.688636,46
BTCUSDT_251226,2025-06-27 13:30:00,2025-06-27 08:12:00,2025-06-27 12:10:00,113501.1,136201.32,96475.935,110299.1,0.045089,-144.376037,-2.821118,4h Timeout,5117.688636,4973.312599,238
ETHUSDT_251226,2025-06-27 13:30:00,2025-06-27 08:11:00,2025-06-27 12:09:00,2460.0,2952.0,2091.0,2514.08,2.021672,109.33201,2.198374,4h Timeout,4973.312599,5082.644609,238
ICNTUSDT,2025-07-03 18:30:00,2025-07-03 13:01:00,2025-07-03 13:02:00,0.3445,0.4134,0.292825,0.4134,14753.685368,1016.528922,20.0,Target Hit,5082.644609,6099.173531,1
IDOLUSDT,2025-07-04 14:30:00,2025-07-04 09:16:00,2025-07-04 09:43:00,0.01592,0.019104,0.013532,0.013532,383113.915272,-914.87603,-15.0,Stop Loss,6099.173531,5184.297501,27
BULLAUSDT,2025-07-04 14:30:00,2025-07-04 09:01:00,2025-07-04 09:01:00,0.115,0.138,0.09775,0.138,45080.847839,1036.8595,20.0,Target Hit (Same Candle),5184.297501,6221.157002,0
MUSDT,2025-07-07 14:30:00,2025-07-07 09:31:00,2025-07-07 10:00:00,0.1584,0.19008,0.13464,0.19008,39274.981072,1244.2314,20.0,Target Hit,6221.157002,7465.388402,29
TANSSIUSDT,2025-07-09 16:30:00,2025-07-09 11:31:00,2025-07-09 15:29:00,0.05209,0.062508,0.044276,0.05651,143317.11273,633.461638,8.485314,4h Timeout,7465.388402,8098.85004,238
PUMPUSDT,2025-07-10 12:30:00,2025-07-10 07:31:00,2025-07-10 11:29:00,0.00539,0.006468,0.004582,0.004904,1502569.580773,-730.248816,-9.016698,4h Timeout,8098.85004,7368.601224,238
AINUSDT,2025-07-10 15:30:00,2025-07-10 10:46:00,2025-07-10 12:10:00,0.08811,0.105732,0.074893,0.105732,83629.56786,1473.720245,20.0,Target Hit,7368.601224,8842.321469,84
CROSSUSDT,2025-07-10 15:30:00,2025-07-10 10:31:00,2025-07-10 14:23:00,0.13019,0.156228,0.110662,0.156228,67918.591819,1768.464294,20.0,Target Hit,8842.321469,10610.785763,232
VELVETUSDT,2025-07-15 14:30:00,2025-07-15 09:16:00,2025-07-15 13:14:00,0.0794,0.09528,0.06749,0.0806,133637.100286,160.36452,1.511335,4h Timeout,10610.785763,10771.150283,238
CUSDT,2025-07-15 14:30:00,2025-07-15 09:01:00,2025-07-15 09:09:00,0.18058,0.216696,0.153493,0.216696,59647.52621,2154.230057,20.0,Target Hit,10771.150283,12925.38034,8
TACUSDT,2025-07-15 15:30:00,2025-07-15 10:31:00,2025-07-15 10:51:00,0.01907,0.022884,0.016209,0.022884,677786.069201,2585.076068,20.0,Target Hit,12925.38034,15510.456408,20
ERAUSDT,2025-07-17 20:30:00,2025-07-17 15:31:00,2025-07-17 16:05:00,1.227,1.4724,1.04295,1.4724,12640.958767,3102.091282,20.0,Target Hit,15510.456408,18612.547689,34
TAUSDT,2025-07-21 12:30:00,2025-07-21 07:31:00,2025-07-21 10:17:00,0.1569,0.18828,0.133365,0.133365,118626.817649,-2791.882153,-15.0,Stop Loss,18612.547689,15820.665536,166
PENGUUSDC,2025-07-23 12:30:00,2025-07-23 07:31:00,2025-07-23 11:29:00,0.044243,0.053092,0.037607,0.044703,357585.731884,164.489437,1.039712,4h Timeout,15820.665536,15985.154972,238
CVXUSDT,2025-07-23 16:30:00,2025-07-23 11:31:00,2025-07-23 15:29:00,4.97,5.964,4.2245,4.66,3216.328968,-997.06198,-6.237425,4h Timeout,15985.154972,14988.092992,238
SLPUSDT,2025-07-23 16:30:00,2025-07-23 11:46:00,2025-07-23 14:00:00,0.002462,0.002954,0.002093,0.002093,6087771.32098,-2248.213949,-15.0,Stop Loss,14988.092992,12739.879043,134
ZORAUSDT,2025-07-25 16:30:00,2025-07-25 11:01:00,2025-07-25 14:59:00,0.0428,0.05136,0.03638,0.04379,297660.725313,294.684118,2.313084,4h Timeout,12739.879043,13034.563161,238
TAGUSDT,2025-07-25 16:30:00,2025-07-25 11:16:00,2025-07-25 11:21:00,0.000603,0.000724,0.000513,0.000724,21616190.980888,2606.912632,20.0,Target Hit,13034.563161,15641.475794,5
ZRCUSDT,2025-07-29 14:30:00,2025-07-29 09:46:00,2025-07-29 13:44:00,0.03681,0.044172,0.031289,0.039,424924.634441,930.584949,5.94947,4h Timeout,15641.475794,16572.060743,238
ESPORTSUSDT,2025-07-29 15:30:00,2025-07-29 10:01:00,2025-07-29 10:05:00,0.1602,0.19224,0.13617,0.13617,103446.072055,-2485.809111,-15.0,Stop Loss,16572.060743,14086.251632,4
TREEUSDT,2025-07-29 19:30:00,2025-07-29 14:01:00,2025-07-29 14:04:00,1.2479,1.49748,1.060715,1.060715,11287.965087,-2112.937745,-15.0,Stop Loss,14086.251632,11973.313887,3
A2ZUSDT,2025-07-30 13:30:00,2025-07-30 08:01:00,2025-07-30 08:15:00,0.00557,0.006684,0.004734,0.004734,2149607.5201,-1795.997083,-15.0,Stop Loss,11973.313887,10177.316804,14
PLAYUSDT,2025-07-31 14:30:00,2025-07-31 09:31:00,2025-07-31 13:29:00,0.03525,0.0423,0.029962,0.03585,288718.207203,173.230924,1.702128,4h Timeout,10177.316804,10350.547728,238
NAORISUSDT,2025-07-31 17:30:00,2025-07-31 12:31:00,2025-07-31 12:35:00,0.0594,0.07128,0.05049,0.05049,174251.645257,-1552.582159,-15.0,Stop Loss,10350.547728,8797.965569,4
TOWNSUSDT,2025-08-05 19:30:00,2025-08-05 14:31:00,2025-08-05 14:32:00,0.0422,0.05064,0.03587,0.03587,208482.596422,-1319.694835,-15.0,Stop Loss,8797.965569,7478.270734,1
PROVEUSDT,2025-08-05 22:30:00,2025-08-05 17:01:00,2025-08-05 17:02:00,0.5292,0.63504,0.44982,0.63504,14131.275007,1495.654147,20.0,Target Hit,7478.270734,8973.92488,1
ALLUSDT,2025-08-06 14:30:00,2025-08-06 09:31:00,2025-08-06 13:29:00,1.143,1.3716,0.97155,1.016,7851.20287,-997.102764,-11.111111,4h Timeout,8973.92488,7976.822116,238
INUSDT,2025-08-07 15:30:00,2025-08-07 10:31:00,2025-08-07 10:41:00,0.0718,0.08616,0.06103,0.08616,111097.801057,1595.364423,20.0,Target Hit,7976.822116,9572.186539,10
CARVUSDT,2025-08-07 21:30:00,2025-08-07 16:46:00,2025-08-07 20:44:00,0.3064,0.36768,0.26044,0.303,31240.817686,-106.21878,-1.109661,4h Timeout,9572.186539,9465.967759,238
YALAUSDT,2025-08-07 21:30:00,2025-08-07 16:31:00,2025-08-07 16:35:00,0.2199,0.26388,0.186915,0.26388,43046.692856,1893.193552,20.0,Target Hit,9465.967759,11359.161311,4
XNYUSDT,2025-08-13 16:30:00,2025-08-13 11:46:00,2025-08-13 15:44:00,0.014865,0.017838,0.012635,0.016664,764154.814042,1374.71451,12.102254,4h Timeout,11359.161311,12733.875821,238
AIOUSDT,2025-08-13 16:30:00,2025-08-13 11:31:00,2025-08-13 11:59:00,0.10394,0.124728,0.088349,0.124728,122511.793546,2546.775164,20.0,Target Hit,12733.875821,15280.650985,28
USELESSUSDT,2025-08-15 17:30:00,2025-08-15 12:16:00,2025-08-15 16:14:00,0.3116,0.37392,0.26486,0.2803,49039.316385,-1534.930603,-10.044929,4h Timeout,15280.650985,13745.720383,238
DAMUSDT,2025-08-18 17:30:00,2025-08-18 12:31:00,2025-08-18 13:41:00,0.10527,0.126324,0.08948,0.126324,130575.856204,2749.144077,20.0,Target Hit,13745.720383,16494.864459,70
CUDISUSDT,2025-08-20 16:30:00,2025-08-20 11:16:00,2025-08-20 12:12:00,0.11749,0.140988,0.099866,0.099866,140393.77359,-2474.229669,-15.0,Stop Loss,16494.864459,14020.63479,56
SAPIENUSDT,2025-08-20 22:30:00,2025-08-20 17:31:00,2025-08-20 17:35:00,0.18915,0.22698,0.160778,0.160778,74124.423951,-2103.095219,-15.0,Stop Loss,14020.63479,11917.539572,4
XPLUSDT,2025-08-22 14:30:00,2025-08-22 09:31:00,2025-08-22 09:59:00,0.4114,0.49368,0.34969,0.49368,28968.253699,2383.507914,20.0,Target Hit,11917.539572,14301.047486,28
WLFIUSDT,2025-08-23 13:30:00,2025-08-23 08:31:00,2025-08-23 08:41:00,0.4444,0.53328,0.37774,0.37774,32180.574901,-2145.157123,-15.0,Stop Loss,14301.047486,12155.890363,10
BIOUSDC,2025-08-25 12:30:00,2025-08-25 07:16:00,2025-08-25 11:14:00,0.2385,0.2862,0.202725,0.23067,50968.093766,-399.080174,-3.283019,4h Timeout,12155.890363,11756.810189,238
SOMIUSDT,2025-08-25 14:30:00,2025-08-25 09:31:00,2025-08-25 09:35:00,0.931,1.1172,0.79135,1.1172,12628.152727,2351.362038,20.0,Target Hit,11756.810189,14108.172227,4
BASUSDT,2025-08-26 18:30:00,2025-08-26 13:31:00,2025-08-26 16:26:00,0.01394,0.016728,0.011849,0.016728,1012064.004788,2821.634445,20.0,Target Hit,14108.172227,16929.806672,175
BTRUSDT,2025-08-27 15:30:00,2025-08-27 10:31:00,2025-08-27 11:18:00,0.12656,0.151872,0.107576,0.107576,133769.016056,-2539.471001,-15.0,Stop Loss,16929.806672,14390.335671,47
MITOUSDT,2025-08-28 21:30:00,2025-08-28 16:31:00,2025-08-28 16:45:00,0.10349,0.124188,0.087966,0.124188,139050.494456,2878.067134,20.0,Target Hit,14390.335671,17268.402806,14
HEMIUSDT,2025-08-29 09:30:00,2025-08-29 04:31:00,2025-08-29 05:15:00,0.025778,0.030934,0.021911,0.021911,669889.161515,-2590.260421,-15.0,Stop Loss,17268.402806,14678.142385,44
LINEAUSDT,2025-09-01 13:30:00,2025-09-01 08:31:00,2025-09-01 12:29:00,0.05025,0.0603,0.042712,0.04811,292102.336014,-625.098999,-4.258706,4h Timeout,14678.142385,14053.043386,238
QUSDT,2025-09-02 12:30:00,2025-09-02 07:31:00,2025-09-02 11:17:00,0.009561,0.011473,0.008127,0.011473,1469829.86985,2810.608677,20.0,Target Hit,14053.043386,16863.652063,226
ARIAUSDT,2025-09-03 16:30:00,2025-09-03 11:01:00,2025-09-03 11:10:00,0.11659,0.139908,0.099102,0.139908,144640.638672,3372.730413,20.0,Target Hit,16863.652063,20236.382475,9
TAKEUSDT,2025-09-03 16:30:00,2025-09-03 11:16:00,2025-09-03 13:56:00,0.1392,0.16704,0.11832,0.16704,145376.310886,4047.276495,20.0,Target Hit,20236.382475,24283.65897,160
PTBUSDT,2025-09-03 17:30:00,2025-09-03 12:31:00,2025-09-03 13:37:00,0.02563,0.030756,0.021786,0.030756,947470.111993,4856.731794,20.0,Target Hit,24283.65897,29140.390764,66
WLFIUSDC,2025-09-08 13:30:00,2025-09-08 08:31:00,2025-09-08 12:29:00,0.2065,0.2478,0.175525,0.2144,141115.693775,1114.813981,3.825666,4h Timeout,29140.390764,30255.204745,238
OPENUSDT,2025-09-08 18:30:00,2025-09-08 13:01:00,2025-09-08 13:02:00,0.678,0.8136,0.5763,0.8136,44624.195789,6051.040949,20.0,Target Hit,30255.204745,36306.245694,1
FLOCKUSDT,2025-09-09 11:30:00,2025-09-09 06:49:00,2025-09-09 10:40:00,0.4749,0.56988,0.403665,0.403665,76450.296261,-5445.936854,-15.0,Stop Loss,36306.245694,30860.30884,231
SKYUSDT,2025-09-09 12:30:00,2025-09-09 07:01:00,2025-09-09 10:59:00,0.07199,0.086388,0.061191,0.0742,428674.938744,947.371615,3.069871,4h Timeout,30860.30884,31807.680455,238
AVNTUSDT,2025-09-09 20:30:00,2025-09-09 15:01:00,2025-09-09 15:01:00,0.2766,0.33192,0.23511,0.23511,114995.22941,-4771.152068,-15.0,Stop Loss (Same Candle),31807.680455,27036.528387,0
HOLOUSDT,2025-09-11 17:30:00,2025-09-11 12:01:00,2025-09-11 12:19:00,0.5738,0.68856,0.48773,0.48773,47118.383385,-4055.479258,-15.0,Stop Loss,27036.528387,22981.049129,18
XPINUSDT,2025-09-12 13:30:00,2025-09-12 08:01:00,2025-09-12 08:07:00,0.001867,0.00224,0.001587,0.00224,12311716.023034,4596.209826,20.0,Target Hit,22981.049129,27577.258954,6
UBUSDT,2025-09-12 15:30:00,2025-09-12 10:31:00,2025-09-12 10:45:00,0.01864,0.022368,0.015844,0.022368,1479466.682098,5515.451791,20.0,Target Hit,27577.258954,33092.710745,14
ZKCUSDT,2025-09-15 19:30:00,2025-09-15 14:01:00,2025-09-15 15:41:00,1.2819,1.53828,1.089615,1.089615,25815.360594,-4963.906612,-15.0,Stop Loss,33092.710745,28128.804133,100
